Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance,Driver
40:44.8,33.59,18.142254,1010.419388,-0.051682,0.363647,-0.887146,0.960176,32.812047,-117.219763,173.511078,22.33853,83.684967,0,Naazneen
40:44.9,33.59,18.142254,1010.454865,-0.004303,0.322937,-0.903244,0.959248,32.812047,-117.219763,173.511078,22.33853,81.35672,0,Naazneen
40:44.9,33.59,18.142254,1010.454865,-0.014008,0.426498,-0.96965,1.059395,32.812047,-117.219763,173.511078,22.33853,80.058258,0,Naazneen
40:45.0,33.59,18.142254,1010.454865,-0.029282,0.393707,-0.887299,0.971165,32.812047,-117.219763,173.511078,22.33853,77.457527,0,Naazneen
40:45.1,33.540001,18.142071,1010.454865,-0.022797,0.350708,-0.955002,1.017617,32.812269,-117.219984,173.511078,22.33853,80.277878,0,Naazneen
40:45.2,33.540001,18.142071,1010.454865,-0.044937,0.387283,-0.928192,1.006751,32.812269,-117.219984,173.511078,22.33853,77.126465,0,Naazneen
40:45.3,33.540001,18.142071,1010.454865,-0.003586,0.406158,-0.855576,0.947094,32.812269,-117.219984,173.511078,22.33853,79.708733,0,Naazneen
40:45.4,33.540001,18.142071,1010.454865,0.031799,0.389984,-0.960037,1.036711,32.812269,-117.219984,173.511078,22.33853,80.542397,0,Naazneen
40:45.5,33.540001,18.142071,1010.454865,-0.039307,0.319901,-0.923035,0.977688,32.812269,-117.219984,173.511078,22.33853,79.35437,0,Naazneen
40:45.7,33.540001,18.142071,1010.454865,0.007996,0.43129,-0.962509,1.05475,32.812269,-117.219984,173.511078,22.33853,79.663803,0,Naazneen
40:45.8,33.540001,18.142071,1010.454865,-0.030563,0.467392,-0.990311,1.095493,32.812269,-117.219984,173.511078,22.33853,77.14003,0,Naazneen
40:45.9,33.540001,18.142071,1010.454865,-0.048523,0.4207,-0.972275,1.0605,32.812269,-117.219984,173.511078,22.33853,81.734413,0,Naazneen
40:46.0,33.540001,18.142071,1010.477295,-0.081528,0.381073,-1.068008,1.136884,32.812269,-117.219984,173.511078,22.33853,79.319153,0,Naazneen
40:46.1,33.540001,18.142071,1010.477295,-0.058044,0.485016,-0.926346,1.047247,32.812269,-117.219984,173.511078,22.33853,82.483566,0,Naazneen
40:46.1,33.540001,18.142071,1010.477295,-0.046982,0.416916,-1.001816,1.086122,32.812269,-117.219984,173.511078,22.33853,80.611404,0,Naazneen
40:46.2,33.5,18.557201,1010.477295,-0.035675,0.414627,-0.969559,1.055098,32.812521,-117.220187,173.511078,22.33853,78.072891,0,Naazneen
40:46.3,33.5,18.557201,1010.477295,0.017578,0.47467,-1.075073,1.175331,32.812521,-117.220187,173.511078,22.33853,77.76049,0,Naazneen
40:46.4,33.5,18.557201,1010.477295,0.009644,0.41095,-0.925522,1.012701,32.812521,-117.220187,173.511078,22.33853,76.95533,0,Naazneen
40:46.5,33.5,18.557201,1010.477295,-0.034439,0.290329,-0.876419,0.923898,32.812521,-117.220187,173.511078,22.33853,77.675888,0,Naazneen
40:46.7,33.5,18.557201,1010.477295,-0.041992,0.434738,-0.915741,1.014565,32.812521,-117.220187,174.530014,13.44332,79.626259,0,Naazneen
40:46.8,33.5,18.557201,1010.477295,-0.037659,0.492386,-0.997986,1.11348,32.812521,-117.220187,174.530014,13.44332,78.265739,0,Naazneen
40:46.9,33.5,18.557201,1010.477295,-0.004074,0.421432,-1.005966,1.090683,32.812521,-117.220187,174.530014,13.44332,78.390617,0,Naazneen
40:46.9,33.5,18.557201,1010.477295,-0.076096,0.38176,-0.941406,1.018713,32.812521,-117.220187,174.530014,13.44332,78.87645,0,Naazneen
40:47.1,33.5,18.557201,1010.497131,0.005447,0.37941,-0.84996,0.930814,32.812521,-117.220187,174.530014,13.44332,80.318909,0,Naazneen
40:47.1,33.5,18.557201,1010.497131,0.008453,0.468445,-0.996689,1.101318,32.812521,-117.220187,174.530014,13.44332,79.835144,0,Naazneen
40:47.2,33.209999,18.50169,1010.497131,-0.071014,0.370895,-0.982117,1.052217,32.812763,-117.220401,174.530014,13.44332,77.299683,0,Naazneen
40:47.3,33.209999,18.50169,1010.497131,-0.035461,0.38855,-0.95314,1.029905,32.812763,-117.220401,174.530014,13.44332,74.326607,0,Naazneen
40:47.4,33.209999,18.50169,1010.497131,-0.020889,0.4505,-0.894455,1.001717,32.812763,-117.220401,174.530014,13.44332,78.682541,0,Naazneen
40:47.6,33.209999,18.50169,1010.497131,-0.017914,0.400757,-0.96756,1.047425,32.812763,-117.220401,174.530014,13.44332,79.975945,0,Naazneen
40:47.7,33.209999,18.50169,1010.497131,-0.002518,0.348602,-0.944199,1.006499,32.812763,-117.220401,174.530014,13.44332,83.934441,0,Naazneen
40:47.8,33.209999,18.50169,1010.497131,-0.021255,0.452682,-0.986771,1.085859,32.812763,-117.220401,174.530014,13.44332,81.537659,0,Naazneen
40:47.9,33.209999,18.50169,1010.497131,0.069977,0.46814,-0.955704,1.066499,32.812763,-117.220401,174.530014,13.44332,79.412399,0,Naazneen
40:47.9,33.209999,18.50169,1010.497131,-0.059021,0.399353,-0.91658,1.001542,32.812763,-117.220401,174.530014,13.44332,77.194748,0,Naazneen
40:48.1,33.209999,18.50169,1010.497131,-0.060638,0.42897,-0.953278,1.047106,32.812763,-117.220401,174.530014,13.44332,76.084251,0,Naazneen
40:48.1,33.209999,18.50169,1010.518036,-0.011246,0.466965,-0.921082,1.032751,32.812763,-117.220401,174.530014,13.44332,79.074974,0,Naazneen
40:48.2,33.34,18.717632,1010.518036,0.033035,0.39119,-0.850342,0.936591,32.813021,-117.220593,174.530014,13.44332,77.736938,0,Naazneen
40:48.3,33.34,18.717632,1010.518036,0.053558,0.403107,-0.881226,0.970527,32.813021,-117.220593,173.091293,15.169413,76.798882,0,Naazneen
40:48.4,33.34,18.717632,1010.518036,0.109512,0.629471,-0.87204,1.081055,32.813021,-117.220593,171.824341,14.206135,74.409279,0,Naazneen
40:48.5,33.34,18.717632,1010.518036,0.050064,0.470657,-1.0056,1.111421,32.813021,-117.220593,171.824341,14.206135,78.232735,0,Naazneen
40:48.7,33.34,18.717632,1010.518036,-0.015656,0.425583,-1.028,1.112722,32.813021,-117.220593,171.824341,14.206135,76.407837,0,Naazneen
40:48.7,33.34,18.717632,1010.518036,0.035309,0.421585,-0.857025,0.955758,32.813021,-117.220593,171.824341,14.206135,76.664108,0,Naazneen
40:48.8,33.34,18.717632,1010.518036,0.023483,0.434372,-0.879944,0.981596,32.813021,-117.220593,171.824341,14.206135,76.479385,0,Naazneen
40:48.9,33.34,18.717632,1010.518036,0.022614,0.338242,-0.801025,0.869805,32.813021,-117.220593,171.824341,14.206135,80.282562,0,Naazneen
40:49.1,33.34,18.717632,1010.518036,0.040787,0.399551,-0.842712,0.933525,32.813021,-117.220593,171.824341,14.206135,82.768578,0,Naazneen
40:49.1,33.34,18.717632,1010.518036,0.023346,0.415131,-0.890213,0.982526,32.813021,-117.220593,171.824341,14.206135,79.363724,0,Naazneen
40:49.2,32.740002,18.660381,1010.518036,0.066986,0.432083,-0.839859,0.946861,32.813265,-117.220775,171.824341,14.206135,79.508797,0,Naazneen
40:49.3,32.740002,18.660381,1010.518036,0.004929,0.338348,-0.871964,0.93532,32.813265,-117.220775,171.824341,14.206135,81.039391,0,Naazneen
40:49.4,32.740002,18.660381,1010.518036,-0.022568,0.420532,-1.023636,1.106882,32.813265,-117.220775,171.824341,14.206135,78.31057,0,Naazneen
40:49.6,32.740002,18.660381,1010.518036,-0.039932,0.465668,-1.012604,1.115261,32.813265,-117.220775,171.824341,14.206135,81.612144,0,Naazneen
40:49.6,32.740002,18.660381,1010.518036,-0.010818,0.368317,-0.845703,0.92249,32.813265,-117.220775,171.824341,14.206135,80.306198,0,Naazneen
40:49.7,32.740002,18.660381,1010.518036,-0.023941,0.457565,-1.04187,1.138171,32.813265,-117.220775,171.824341,14.206135,79.761581,0,Naazneen
40:49.9,32.740002,18.660381,1010.518036,-0.033081,0.424911,-0.933258,1.02597,32.813265,-117.220775,171.824341,14.206135,79.944649,0,Naazneen
40:50.0,32.740002,18.660381,1010.518036,-0.016144,0.415222,-0.950806,1.037642,32.813265,-117.220775,171.824341,14.206135,78.436264,0,Naazneen
40:50.1,32.740002,18.660381,1010.518036,-0.037964,0.342453,-0.889664,0.954053,32.813265,-117.220775,171.824341,14.206135,79.774376,0,Naazneen
40:50.1,32.740002,18.660381,1010.518036,-0.067291,0.444626,-0.990997,1.088254,32.813265,-117.220775,171.824341,14.206135,81.544662,0,Naazneen
40:50.2,33.099998,18.932079,1010.518036,-0.019775,0.458786,-0.910751,1.019972,32.813559,-117.220942,171.824341,14.206135,82.225891,0,Naazneen
40:50.3,33.099998,18.932079,1010.518036,-0.015015,0.384354,-0.894409,0.973612,32.813559,-117.220942,171.824341,14.206135,82.319923,0,Naazneen
40:50.4,33.099998,18.932079,1010.513153,-0.031357,0.434326,-0.974579,1.067439,32.813559,-117.220942,171.824341,14.206135,79.177261,0,Naazneen
40:50.6,33.099998,18.932079,1010.513153,-0.030655,0.447403,-0.915634,1.019556,32.813559,-117.220942,171.824341,14.206135,81.372467,0,Naazneen
40:50.7,33.099998,18.932079,1010.513153,-0.005402,0.427948,-0.812332,0.918179,32.813559,-117.220942,171.824341,14.206135,80.767906,0,Naazneen
40:50.8,33.099998,18.932079,1010.513153,-0.052353,0.313156,-0.688904,0.758549,32.813559,-117.220942,171.824341,14.206135,78.269096,0,Naazneen
40:50.9,33.099998,18.932079,1010.513153,-0.084167,0.36821,-0.74324,0.833708,32.813559,-117.220942,171.824341,14.206135,84.645279,0,Naazneen
40:50.9,33.099998,18.932079,1010.513153,-0.041931,0.505157,-1.062531,1.177248,32.813559,-117.220942,171.824341,14.206135,81.252884,0,Naazneen
40:51.1,33.099998,18.932079,1010.513153,-0.039291,0.481384,-1.152344,1.249468,32.813559,-117.220942,171.824341,14.206135,77.785637,0,Naazneen
40:51.1,33.099998,18.932079,1010.513153,-0.010254,0.386261,-0.857819,0.940827,32.813559,-117.220942,171.824341,14.206135,85.141167,0,Naazneen
40:51.2,33.009998,19.478161,1010.513153,-0.00206,0.301407,-0.742599,0.801439,32.813804,-117.221125,171.824341,14.206135,81.407265,0,Naazneen
40:51.3,33.009998,19.478161,1010.513153,-0.018555,0.386032,-0.729614,0.825652,32.813804,-117.221125,171.824341,14.206135,80.897873,0,Naazneen
40:51.4,33.009998,19.478161,1010.513153,-0.012573,0.393372,-0.855209,0.941426,32.813804,-117.221125,171.824341,14.206135,78.286621,0,Naazneen
40:51.5,33.009998,19.478161,1010.474777,0.009323,0.443619,-1.062119,1.151078,32.813804,-117.221125,171.824341,14.206135,78.985947,0,Naazneen
40:51.6,33.009998,19.478161,1010.474777,0.029999,0.492813,-0.974731,1.092642,32.813804,-117.221125,171.824341,14.206135,78.573776,0,Naazneen
40:51.7,33.009998,19.478161,1010.474777,0.031143,0.359467,-0.85907,0.931766,32.813804,-117.221125,171.824341,14.206135,79.384552,0,Naazneen
40:51.9,33.009998,19.478161,1010.474777,0.00293,0.334442,-0.84938,0.912857,32.813804,-117.221125,171.824341,14.206135,78.922813,0,Naazneen
40:51.9,33.009998,19.478161,1010.474777,0.059692,0.438065,-0.926727,1.026785,32.813804,-117.221125,171.824341,14.206135,76.851509,0,Naazneen
40:52.1,33.009998,19.478161,1010.474777,0.01683,0.462845,-1.002136,1.103986,32.813804,-117.221125,171.824341,14.206135,78.026192,0,Naazneen
40:52.1,33.450001,19.835491,1010.474777,-0.010513,0.387802,-0.858047,0.941672,32.814061,-117.221317,171.824341,14.206135,75.261566,0,Naazneen
40:52.2,33.450001,19.835491,1010.474777,0.018341,0.379959,-0.881134,0.959741,32.814061,-117.221317,171.824341,14.206135,76.962059,0,Naazneen
40:52.3,33.450001,19.835491,1010.474777,0.008072,0.463257,-0.885376,0.999281,32.814061,-117.221317,171.824341,14.206135,75.778694,0,Naazneen
40:52.4,33.450001,19.835491,1010.474777,-0.031525,0.441269,-0.772842,0.890504,32.814061,-117.221317,171.824341,14.206135,83.130211,0,Naazneen
40:52.6,33.450001,19.835491,1010.474777,-0.049637,0.370712,-0.897614,0.97242,32.814061,-117.221317,171.824341,14.206135,82.478165,0,Naazneen
40:52.7,33.450001,19.835491,1010.414505,0.006393,0.433487,-0.967453,1.06015,32.814061,-117.221317,171.824341,14.206135,80.1744,0,Naazneen
40:52.8,33.450001,19.835491,1010.414505,0.020096,0.435211,-0.921478,1.019282,32.814061,-117.221317,171.824341,14.206135,80.636589,0,Naazneen
40:52.9,33.450001,19.835491,1010.414505,-0.004578,0.350571,-0.919342,0.983926,32.814061,-117.221317,171.824341,14.206135,82.287453,0,Naazneen
40:52.9,33.450001,19.835491,1010.414505,-0.017975,0.343704,-0.914841,0.97744,32.814061,-117.221317,171.824341,14.206135,79.856171,0,Naazneen
40:53.1,33.450001,19.835491,1010.414505,0.027283,0.413116,-0.877045,0.969854,32.814061,-117.221317,171.824341,14.206135,80.406769,0,Naazneen
40:53.1,33.450001,19.835491,1010.414505,-0.024094,0.461823,-0.948288,1.055041,32.814061,-117.221317,171.824341,14.206135,78.030273,0,Naazneen
40:53.2,33.130001,20.102367,1010.414505,0.002853,0.373337,-0.858871,0.936509,32.814331,-117.221474,171.824341,14.206135,78.512634,0,Naazneen
40:53.3,33.130001,20.102367,1010.414505,-0.009674,0.387421,-0.923935,1.00192,32.814331,-117.221474,171.824341,14.206135,75.717468,0,Naazneen
40:53.4,33.130001,20.102367,1010.414505,-0.001022,0.449661,-0.921265,1.025146,32.814331,-117.221474,171.824341,14.206135,77.254478,0,Naazneen
40:53.5,33.130001,20.102367,1010.414505,0.038681,0.413177,-0.876038,0.969357,32.814331,-117.221474,171.824341,14.206135,78.594086,0,Naazneen
40:53.7,33.130001,20.102367,1010.414505,-0.02916,0.363861,-0.855484,0.930106,32.814331,-117.221474,171.824341,14.206135,76.717255,0,Naazneen
40:53.8,33.130001,20.102367,1010.339127,0.011505,0.378494,-0.936569,1.010224,32.814331,-117.221474,171.824341,14.206135,80.034065,0,Naazneen
40:53.9,33.130001,20.102367,1010.339127,0.06398,0.492767,-0.926529,1.051365,32.814331,-117.221474,171.824341,14.206135,82.450348,0,Naazneen
40:54.0,33.130001,20.102367,1010.339127,0.004181,0.416061,-0.844925,0.941819,32.814331,-117.221474,171.824341,14.206135,83.121315,0,Naazneen
40:54.1,33.130001,20.102367,1010.339127,-0.067001,0.356369,-0.855423,0.929105,32.814331,-117.221474,171.824341,14.206135,82.910706,0,Naazneen
40:54.1,33.130001,20.102367,1010.339127,-0.001068,0.445282,-0.920471,1.022519,32.814331,-117.221474,171.824341,14.206135,80.690796,0,Naazneen
40:54.2,33.16,20.661663,1010.339127,0.007172,0.524109,-0.912537,1.052361,32.814591,-117.221646,171.824341,14.206135,80.341606,0,Naazneen
40:54.3,33.16,20.661663,1010.339127,0.062424,0.426575,-0.878311,0.978414,32.814591,-117.221646,171.824341,14.206135,78.158752,0,Naazneen
40:54.4,33.16,20.661663,1010.339127,-0.016739,0.354568,-0.954422,1.018293,32.814591,-117.221646,171.824341,14.206135,76.418808,0,Naazneen
40:54.5,33.16,20.661663,1010.339127,0.00975,0.426529,-0.976181,1.065341,32.814591,-117.221646,171.824341,14.206135,80.590706,0,Naazneen
40:54.7,33.16,20.661663,1010.339127,-0.013199,0.479187,-0.974869,1.086353,32.814591,-117.221646,171.824341,14.206135,78.788406,0,Naazneen
40:54.8,33.16,20.661663,1010.339127,-0.006531,0.386581,-0.837021,0.922004,32.814591,-117.221646,171.824341,14.206135,79.958893,0,Naazneen
40:54.8,33.16,20.661663,1010.263443,-0.055374,0.380829,-0.990952,1.063053,32.814591,-117.221646,171.824341,14.206135,80.533279,0,Naazneen
40:54.9,33.16,20.661663,1010.263443,-0.053604,0.40329,-0.975922,1.057326,32.814591,-117.221646,171.824341,14.206135,81.285103,0,Naazneen
40:55.1,33.16,20.661663,1010.263443,0.017166,0.47876,-0.88446,1.005871,32.814591,-117.221646,171.824341,14.206135,82.6549,0,Naazneen
40:55.1,33.080002,20.997753,1010.263443,-0.024551,0.368683,-0.798111,0.879495,32.814818,-117.221843,171.824341,14.206135,81.407837,0,Naazneen
40:55.2,33.080002,20.997753,1010.263443,-0.092728,0.429916,-0.893631,0.995993,32.814818,-117.221843,171.824341,14.206135,81.136116,0,Naazneen
40:55.3,33.080002,20.997753,1010.263443,-0.019562,0.436646,-1.002823,1.093936,32.814818,-117.221843,171.824341,14.206135,81.005531,0,Naazneen
40:55.4,33.080002,20.997753,1010.263443,0.013428,0.443878,-0.822144,0.934413,32.814818,-117.221843,171.824341,14.206135,79.449203,0,Naazneen
40:55.6,33.080002,20.997753,1010.263443,-0.002899,0.361282,-0.858673,0.931586,32.814818,-117.221843,171.824341,14.206135,77.498032,0,Naazneen
40:55.7,33.080002,20.997753,1010.263443,-0.076828,0.351608,-0.976456,1.040671,32.814818,-117.221843,171.824341,14.206135,84.706047,0,Naazneen
40:55.8,33.080002,20.997753,1010.263443,-0.05246,0.444016,-0.998291,1.09384,32.814818,-117.221843,171.824341,14.206135,82.196754,0,Naazneen
40:55.9,33.080002,20.997753,1010.263443,0.009415,0.435226,-0.904236,1.00357,32.814818,-117.221843,171.824341,14.206135,85.426537,0,Naazneen
40:56.0,33.080002,20.997753,1010.263443,0.009445,0.347641,-0.772964,0.847595,32.814818,-117.221843,171.824341,14.206135,81.925766,0,Naazneen
40:56.1,33.080002,20.997753,1010.18631,-0.057327,0.312302,-0.923721,0.97677,32.814818,-117.221843,171.824341,14.206135,80.472137,0,Naazneen
40:56.1,32.889999,21.07542,1010.18631,-0.072189,0.433182,-1.061844,1.149074,32.815047,-117.222038,171.824341,14.206135,77.920341,0,Naazneen
40:56.2,32.889999,21.07542,1010.18631,0.042801,0.430649,-0.79451,0.90473,32.815047,-117.222038,171.824341,14.206135,79.371323,0,Naazneen
40:56.3,32.889999,21.07542,1010.18631,0.039566,0.395538,-0.82338,0.914314,32.815047,-117.222038,171.824341,14.206135,83.785751,0,Naazneen
40:56.4,32.889999,21.07542,1010.18631,-0.051224,0.358002,-0.910583,0.979771,32.815047,-117.222038,171.824341,14.206135,80.72789,0,Naazneen
40:56.6,32.889999,21.07542,1010.18631,-0.022766,0.391174,-0.918304,0.998408,32.815047,-117.222038,171.824341,14.206135,82.792145,0,Naazneen
40:56.7,32.889999,21.07542,1010.18631,-0.014923,0.388367,-0.955292,1.031326,32.815047,-117.222038,171.824341,14.206135,83.198143,0,Naazneen
40:56.8,32.889999,21.07542,1010.18631,-0.031342,0.428711,-1.035812,1.121465,32.815047,-117.222038,171.824341,14.206135,81.110268,0,Naazneen
40:56.9,32.889999,21.07542,1010.18631,-0.13063,0.332962,-0.853943,0.925822,32.815047,-117.222038,171.824341,14.206135,80.730499,0,Naazneen
40:57.0,32.889999,21.07542,1010.18631,-0.040619,0.381882,-0.901855,0.980218,32.815047,-117.222038,171.824341,14.206135,78.259773,0,Naazneen
40:57.1,32.889999,21.07542,1010.18631,-0.051041,0.457001,-0.932983,1.04015,32.815047,-117.222038,171.824341,14.206135,80.698837,0,Naazneen
40:57.1,32.889999,21.07542,1010.116119,0.000778,0.443939,-0.897583,1.001368,32.815047,-117.222038,171.824341,14.206135,84.077072,0,Naazneen
40:57.2,33.799999,21.791271,1010.116119,-0.014053,0.330704,-0.887802,0.947499,32.815299,-117.222234,171.824341,14.206135,81.176422,0,Naazneen
40:57.3,33.799999,21.791271,1010.116119,-0.023865,0.35939,-0.854843,0.927625,32.815299,-117.222234,171.824341,14.206135,80.502243,0,Naazneen
40:57.4,33.799999,21.791271,1010.116119,-0.059402,0.42247,-0.968292,1.058111,32.815299,-117.222234,171.824341,14.206135,83.470787,0,Naazneen
40:57.5,33.799999,21.791271,1010.116119,-0.037552,0.377975,-0.948929,1.022126,32.815299,-117.222234,171.824341,14.206135,81.504486,0,Naazneen
40:57.7,33.799999,21.791271,1010.116119,-0.014709,0.322968,-0.7995,0.862394,32.815299,-117.222234,171.824341,14.206135,78.528831,0,Naazneen
40:57.8,33.799999,21.791271,1010.116119,-0.069031,0.32251,-0.907059,0.96516,32.815299,-117.222234,171.824341,14.206135,81.15033,0,Naazneen
40:57.9,33.799999,21.791271,1010.116119,-0.072052,0.346664,-1.026779,1.086114,32.815299,-117.222234,171.824341,14.206135,80.32888,0,Naazneen
40:58.0,33.799999,21.791271,1010.116119,0.059418,0.352737,-0.923386,0.99025,32.815299,-117.222234,171.824341,14.206135,77.92289,0,Naazneen
40:58.1,33.799999,21.791271,1010.116119,-0.013504,0.331482,-0.824615,0.888849,32.815299,-117.222234,171.824341,14.206135,75.875305,0,Naazneen
40:58.1,33.799999,21.791271,1010.116119,-0.067215,0.345352,-0.988693,1.049429,32.815299,-117.222234,170.815292,14.59827,79.674889,0,Naazneen
40:58.2,33.810001,21.022533,1010.047455,-0.012955,0.352539,-1.038788,1.097056,32.815545,-117.22243,170.815292,14.59827,79.24176,0,Naazneen
40:58.3,33.810001,21.022533,1010.047455,0.062637,0.351135,-1.015427,1.076248,32.815545,-117.22243,170.815292,14.59827,79.265915,0,Naazneen
40:58.4,33.810001,21.022533,1010.047455,-0.022659,0.365005,-0.861511,0.935919,32.815545,-117.22243,170.815292,14.59827,79.288803,0,Naazneen
40:58.6,33.810001,21.022533,1010.047455,-0.002945,0.334106,-0.917267,0.976224,32.815545,-117.22243,170.815292,14.59827,80.092438,0,Naazneen
40:58.7,33.810001,21.022533,1010.047455,0.024048,0.319077,-0.921967,0.975915,32.815545,-117.22243,170.815292,14.59827,79.294312,0,Naazneen
40:58.8,33.810001,21.022533,1010.047455,0.066299,0.350769,-0.923935,0.9905,32.815545,-117.22243,170.815292,14.59827,76.741051,0,Naazneen
40:58.9,33.810001,21.022533,1010.047455,-0.035629,0.293228,-0.750137,0.8062,32.815545,-117.22243,170.815292,14.59827,78.307701,0,Naazneen
40:59.0,33.810001,21.022533,1010.047455,-0.021393,0.340652,-0.919373,0.980687,32.815545,-117.22243,170.815292,14.59827,76.550507,0,Naazneen
